age,gender,income,education,marital_status,credit_score,loan_amount,employment_status,dependents,home_ownership,loan_purpose,loan_status
37,Male,68,PhD,Single,673,7,Unemployed,3,Rent,Personal,Rejected
20,Female,44,Master,Divorced,323,15,Retired,4,Mortgage,Education,Rejected
69,Female,35,PhD,Widowed,605,21,Unemployed,3,Mortgage,Car,Approved
21,Female,127,High School,Married,673,25,Employed,3,Mortgage,Home,Rejected
43,Female,63,Bachelor,Single,486,48,Employed,4,Rent,Education,Rejected
28,Male,102,Master,Widowed,411,38,Retired,3,Mortgage,Home,Rejected
19,Male,66,High School,Single,792,37,Employed,5,Mortgage,Personal,Approved
31,Male,143,PhD,Single,593,16,Self-Employed,1,Mortgage,Car,Approved
61,Male,99,High School,Single,721,1,Self-Employed,4,Mortgage,Business,Rejected
47,Male,95,High School,Married,448,47,Self-Employed,4,Mortgage,Education,Rejected
66,Female,39,Bachelor,Widowed,450,37,Unemployed,1,Mortgage,Car,Rejected
29,Male,31,Master,Married,473,45,Self-Employed,4,Own,Car,Approved
43,Male,131,High School,Married,496,14,Unemployed,4,Mortgage,Business,Rejected
61,Female,79,Bachelor,Divorced,554,34,Retired,1,Own,Personal,Rejected
50,Female,94,Bachelor,Widowed,713,2,Retired,0,Mortgage,Business,Rejected
30,Male,129,Bachelor,Divorced,467,31,Self-Employed,0,Own,Business,Rejected
31,Female,53,PhD,Single,381,19,Self-Employed,5,Rent,Business,Rejected
41,Female,55,Bachelor,Widowed,369,19,Retired,0,Rent,Home,Rejected
51,Male,47,Bachelor,Widowed,725,44,Unemployed,1,Own,Education,Rejected
61,Female,58,Bachelor,Married,701,23,Unemployed,2,Mortgage,Business,Rejected
43,Male,96,Bachelor,Single,824,30,Unemployed,3,Rent,Education,Rejected
38,Male,123,Master,Married,511,17,Employed,4,Rent,Business,Approved
45,Female,110,Master,Divorced,401,2,Employed,1,Mortgage,Personal,Rejected
65,Male,134,Bachelor,Single,637,11,Self-Employed,3,Rent,Personal,Rejected
53,Male,21,High School,Married,632,49,Self-Employed,1,Own,Business,Rejected
57,Female,136,PhD,Married,504,14,Retired,4,Mortgage,Car,Rejected
19,Female,101,High School,Married,786,41,Self-Employed,2,Own,Education,Rejected
59,Female,109,High School,Single,528,29,Retired,1,Own,Personal,Rejected
26,Female,61,Bachelor,Divorced,488,19,Employed,3,Mortgage,Home,Rejected
40,Male,50,High School,Widowed,398,28,Self-Employed,5,Rent,Car,Rejected
32,Female,80,Master,Married,710,1,Unemployed,3,Own,Personal,Rejected
30,Female,121,Master,Single,759,5,Retired,4,Rent,Car,Rejected
40,Male,75,PhD,Widowed,493,34,Unemployed,5,Own,Education,Rejected
34,Male,102,Master,Married,319,14,Employed,0,Mortgage,Car,Rejected
65,Male,147,Master,Single,610,19,Unemployed,4,Mortgage,Home,Rejected
19,Male,33,Bachelor,Divorced,378,24,Unemployed,5,Mortgage,Car,Rejected
37,Female,33,Master,Married,469,40,Self-Employed,5,Rent,Personal,Rejected
37,Female,69,High School,Single,545,17,Unemployed,4,Own,Home,Rejected
63,Male,120,High School,Married,771,2,Unemployed,0,Mortgage,Education,Rejected
20,Male,87,Master,Single,398,31,Employed,2,Own,Personal,Approved
29,Male,90,PhD,Divorced,621,17,Unemployed,1,Own,Education,Rejected
57,Male,30,PhD,Divorced,440,8,Retired,3,Mortgage,Business,Rejected
19,Female,33,PhD,Single,408,46,Unemployed,1,Own,Personal,Rejected
53,Male,125,Master,Widowed,612,17,Retired,1,Own,Car,Rejected
31,Female,123,PhD,Divorced,420,38,Self-Employed,3,Mortgage,Education,Rejected
33,Male,150,Master,Married,398,26,Retired,0,Own,Car,Approved
36,Female,147,High School,Divorced,793,43,Retired,3,Mortgage,Home,Rejected
51,Female,27,PhD,Married,443,40,Self-Employed,0,Rent,Education,Rejected
61,Female,38,PhD,Divorced,409,45,Self-Employed,0,Own,Education,Rejected
63,Female,131,PhD,Divorced,783,40,Employed,4,Mortgage,Home,Rejected
23,Male,77,High School,Married,429,7,Retired,2,Rent,Home,Rejected
30,Female,44,Master,Divorced,699,24,Self-Employed,5,Own,Home,Rejected
53,Male,64,High School,Married,805,30,Unemployed,4,Mortgage,Home,Approved
39,Female,121,High School,Married,509,26,Employed,2,Own,Business,Rejected
35,Female,67,Bachelor,Divorced,660,30,Unemployed,0,Rent,Education,Approved
29,Male,69,PhD,Divorced,453,35,Unemployed,5,Own,Business,Approved
69,Male,100,Master,Married,832,2,Self-Employed,5,Mortgage,Business,Approved
47,Female,63,Master,Single,846,44,Employed,4,Own,Car,Rejected
70,Female,78,Bachelor,Divorced,659,4,Employed,1,Own,Education,Rejected
68,Male,122,Bachelor,Widowed,609,5,Self-Employed,3,Own,Education,Rejected
57,Female,97,High School,Divorced,773,48,Retired,3,Rent,Education,Rejected
24,Male,37,Bachelor,Single,599,2,Employed,3,Rent,Education,Rejected
49,Male,135,Master,Single,640,31,Unemployed,2,Own,Home,Approved
65,Male,125,Master,Divorced,303,27,Retired,3,Rent,Personal,Rejected
36,Female,30,Master,Divorced,468,24,Employed,2,Rent,Car,Rejected
23,Female,81,High School,Widowed,719,45,Unemployed,2,Mortgage,Car,Approved
37,Male,67,PhD,Divorced,579,4,Employed,5,Rent,Home,Rejected
44,Male,113,PhD,Single,688,28,Employed,2,Rent,Business,Approved
70,Male,106,High School,Widowed,484,5,Self-Employed,1,Rent,Personal,Rejected
60,Male,69,Master,Divorced,622,27,Self-Employed,5,Own,Car,Approved
54,Female,79,Master,Widowed,310,44,Retired,0,Own,Business,Rejected
65,Male,78,High School,Widowed,577,47,Employed,1,Rent,Education,Rejected
24,Female,34,High School,Single,438,5,Retired,0,Mortgage,Personal,Rejected
22,Male,48,Bachelor,Single,385,5,Unemployed,1,Rent,Personal,Rejected
28,Female,59,High School,Married,530,48,Self-Employed,2,Mortgage,Education,Rejected
32,Female,50,PhD,Single,750,9,Self-Employed,0,Mortgage,Car,Approved
20,Female,92,High School,Married,437,47,Retired,5,Rent,Personal,Rejected
22,Female,30,Master,Single,830,27,Retired,3,Mortgage,Home,Rejected
40,Female,100,Master,Single,637,4,Self-Employed,1,Mortgage,Home,Approved
70,Male,81,Master,Married,455,49,Retired,0,Mortgage,Home,Approved
54,Male,70,PhD,Married,316,24,Employed,3,Rent,Personal,Approved
26,Female,76,PhD,Married,560,27,Unemployed,4,Mortgage,Car,Rejected
32,Male,43,Bachelor,Widowed,459,1,Retired,2,Rent,Business,Rejected
20,Male,60,High School,Married,608,32,Unemployed,1,Own,Car,Approved
46,Male,68,Bachelor,Widowed,380,16,Employed,1,Rent,Business,Rejected
23,Male,55,High School,Widowed,512,23,Unemployed,5,Own,Personal,Approved
34,Male,29,High School,Married,726,28,Self-Employed,5,Own,Education,Approved
43,Male,97,PhD,Married,641,20,Unemployed,4,Rent,Business,Approved
38,Male,105,Master,Married,658,17,Retired,0,Own,Business,Rejected
25,Female,79,High School,Single,505,36,Retired,1,Rent,Car,Rejected
38,Male,115,PhD,Single,635,45,Self-Employed,1,Rent,Personal,Rejected
28,Male,27,Bachelor,Married,560,8,Self-Employed,1,Mortgage,Car,Rejected
55,Male,126,Master,Divorced,542,18,Employed,1,Own,Personal,Approved
25,Female,77,Bachelor,Married,694,13,Self-Employed,4,Rent,Business,Approved
59,Female,100,Bachelor,Divorced,636,9,Unemployed,2,Rent,Education,Approved
41,Male,105,PhD,Single,578,37,Unemployed,1,Own,Personal,Rejected
52,Female,53,Master,Single,548,30,Unemployed,4,Own,Business,Rejected
31,Female,103,High School,Divorced,329,43,Unemployed,3,Own,Education,Rejected
31,Male,136,Bachelor,Single,430,28,Unemployed,1,Own,Car,Rejected
27,Female,41,High School,Married,823,46,Self-Employed,0,Rent,Car,Rejected
29,Male,34,Master,Divorced,759,50,Employed,4,Own,Personal,Rejected
55,Female,121,PhD,Divorced,694,18,Employed,0,Rent,Personal,Rejected
61,Male,24,PhD,Widowed,827,20,Retired,2,Own,Personal,Approved
63,Female,42,PhD,Single,712,48,Unemployed,3,Mortgage,Car,Rejected
51,Male,102,High School,Divorced,416,36,Self-Employed,0,Own,Personal,Approved
58,Male,33,High School,Divorced,448,19,Retired,1,Own,Business,Rejected
27,Female,29,Master,Divorced,408,5,Employed,4,Rent,Home,Rejected
34,Male,50,High School,Single,535,34,Unemployed,3,Rent,Home,Rejected
34,Male,146,PhD,Divorced,726,17,Self-Employed,4,Mortgage,Personal,Approved
20,Female,56,Bachelor,Divorced,816,28,Employed,5,Mortgage,Business,Approved
48,Male,50,Bachelor,Married,479,36,Self-Employed,3,Own,Business,Approved
68,Male,118,Bachelor,Married,695,38,Unemployed,5,Rent,Business,Rejected
18,Female,54,PhD,Widowed,300,30,Self-Employed,0,Own,Education,Rejected
29,Male,130,High School,Divorced,307,18,Employed,2,Rent,Business,Rejected
56,Female,87,Bachelor,Single,443,6,Employed,5,Rent,Car,Rejected
21,Male,136,High School,Widowed,574,26,Retired,4,Rent,Car,Rejected
59,Female,145,High School,Widowed,586,15,Self-Employed,1,Rent,Business,Rejected
30,Female,25,PhD,Widowed,789,1,Retired,4,Mortgage,Home,Rejected
51,Male,138,High School,Divorced,330,17,Employed,5,Rent,Education,Rejected
59,Female,49,High School,Widowed,751,31,Retired,2,Mortgage,Car,Approved
38,Male,88,PhD,Single,543,2,Retired,5,Mortgage,Car,Rejected
39,Male,127,Master,Married,439,36,Self-Employed,0,Own,Car,Rejected
21,Female,54,Bachelor,Married,700,35,Self-Employed,1,Own,Education,Approved
35,Male,122,Bachelor,Divorced,840,27,Retired,1,Mortgage,Business,Approved
22,Male,63,High School,Single,463,3,Unemployed,0,Mortgage,Education,Rejected
36,Female,48,Master,Single,403,46,Unemployed,4,Mortgage,Business,Rejected
19,Male,25,PhD,Single,362,20,Self-Employed,1,Rent,Personal,Rejected
29,Male,46,High School,Divorced,314,8,Employed,4,Rent,Car,Approved
34,Female,47,PhD,Single,793,29,Unemployed,4,Mortgage,Home,Rejected
27,Male,75,Bachelor,Married,478,8,Employed,0,Mortgage,Education,Rejected
51,Male,131,PhD,Single,822,41,Self-Employed,2,Mortgage,Education,Approved
23,Female,73,Bachelor,Single,740,50,Employed,2,Own,Car,Approved
25,Male,99,PhD,Divorced,824,27,Retired,4,Own,Car,Approved
68,Male,124,PhD,Widowed,787,26,Employed,0,Rent,Home,Approved
28,Female,37,Master,Widowed,610,39,Self-Employed,2,Rent,Home,Approved
29,Male,62,PhD,Divorced,429,10,Unemployed,5,Own,Car,Rejected
26,Male,108,High School,Divorced,765,30,Retired,4,Rent,Business,Rejected
19,Female,93,Master,Divorced,801,33,Unemployed,1,Rent,Car,Approved
25,Female,29,High School,Divorced,562,36,Employed,1,Mortgage,Home,Rejected
28,Male,108,PhD,Single,470,20,Self-Employed,5,Mortgage,Car,Approved
70,Male,53,PhD,Single,705,4,Self-Employed,3,Own,Home,Approved
53,Female,102,Master,Widowed,324,23,Unemployed,3,Mortgage,Personal,Rejected
27,Male,117,Bachelor,Divorced,748,29,Retired,3,Rent,Business,Approved
38,Male,50,Master,Divorced,459,46,Self-Employed,2,Mortgage,Home,Rejected
37,Male,99,Bachelor,Single,516,32,Self-Employed,5,Rent,Education,Approved
65,Female,79,Bachelor,Divorced,789,37,Employed,1,Own,Education,Rejected
25,Male,21,PhD,Married,579,37,Retired,1,Mortgage,Business,Rejected
53,Male,55,High School,Single,380,26,Retired,2,Own,Business,Rejected
46,Female,144,Master,Married,424,5,Employed,1,Mortgage,Education,Rejected
59,Female,122,Master,Single,469,24,Unemployed,1,Mortgage,Personal,Rejected
29,Female,135,PhD,Single,389,43,Unemployed,4,Mortgage,Personal,Rejected
31,Male,120,PhD,Single,679,2,Employed,1,Own,Home,Rejected
65,Male,65,Master,Widowed,410,15,Self-Employed,4,Mortgage,Business,Approved
67,Female,99,Master,Widowed,463,46,Self-Employed,3,Rent,Education,Rejected
38,Male,126,High School,Single,714,46,Employed,0,Mortgage,Business,Approved
39,Male,63,PhD,Single,454,40,Employed,4,Mortgage,Education,Rejected
38,Male,68,High School,Single,493,8,Employed,5,Rent,Education,Rejected
61,Male,107,PhD,Single,775,37,Employed,1,Own,Home,Rejected
67,Female,77,PhD,Divorced,320,37,Self-Employed,3,Own,Business,Rejected
47,Female,110,High School,Divorced,408,14,Retired,0,Rent,Personal,Rejected
56,Male,113,Bachelor,Divorced,698,5,Self-Employed,0,Mortgage,Business,Approved
37,Female,97,Bachelor,Widowed,428,9,Unemployed,3,Rent,Education,Rejected
41,Male,141,Bachelor,Married,808,22,Employed,3,Rent,Personal,Approved
40,Male,95,PhD,Single,579,43,Unemployed,0,Mortgage,Education,Rejected
24,Female,72,High School,Divorced,726,49,Self-Employed,0,Rent,Business,Approved
26,Female,42,Bachelor,Divorced,326,44,Unemployed,1,Own,Education,Rejected
18,Male,96,Master,Divorced,643,44,Self-Employed,5,Own,Car,Rejected
43,Male,92,Bachelor,Single,700,48,Self-Employed,4,Own,Personal,Rejected
55,Male,107,High School,Single,594,30,Unemployed,4,Rent,Home,Rejected
55,Male,122,PhD,Married,495,33,Unemployed,0,Mortgage,Car,Approved
61,Female,113,High School,Widowed,455,50,Retired,0,Own,Education,Rejected
39,Female,79,PhD,Married,739,38,Employed,5,Mortgage,Business,Rejected
61,Male,29,High School,Single,400,37,Retired,5,Mortgage,Education,Rejected
27,Male,121,High School,Married,799,50,Retired,2,Own,Home,Approved
23,Female,77,Master,Divorced,584,45,Self-Employed,0,Rent,Business,Rejected
34,Male,28,Bachelor,Married,368,38,Employed,4,Own,Personal,Approved
68,Female,32,Bachelor,Divorced,685,7,Employed,1,Rent,Personal,Approved
67,Male,150,High School,Married,751,3,Self-Employed,2,Mortgage,Education,Rejected
55,Female,92,Bachelor,Divorced,437,43,Unemployed,4,Own,Car,Rejected
41,Male,135,Master,Married,547,40,Employed,1,Own,Business,Rejected
68,Male,144,High School,Widowed,402,32,Employed,5,Rent,Car,Rejected
27,Male,130,Bachelor,Married,809,36,Retired,5,Rent,Education,Approved
25,Female,90,Bachelor,Single,674,42,Self-Employed,2,Mortgage,Business,Rejected
38,Female,108,PhD,Single,454,41,Retired,2,Own,Personal,Rejected
23,Male,39,Bachelor,Divorced,386,45,Unemployed,2,Own,Personal,Rejected
38,Male,100,Bachelor,Single,781,19,Retired,2,Own,Education,Approved
56,Male,109,PhD,Divorced,508,31,Unemployed,2,Rent,Business,Approved
41,Male,38,High School,Widowed,477,30,Employed,2,Rent,Education,Approved
50,Female,131,High School,Single,557,47,Self-Employed,3,Own,Personal,Rejected
35,Female,150,Master,Single,572,37,Retired,5,Rent,Home,Rejected
45,Female,126,PhD,Divorced,323,25,Retired,1,Mortgage,Car,Rejected
69,Male,140,High School,Widowed,699,13,Employed,4,Own,Education,Rejected
49,Male,111,Bachelor,Widowed,652,12,Unemployed,0,Own,Home,Approved
29,Female,99,Bachelor,Married,600,9,Employed,4,Mortgage,Personal,Approved
65,Male,50,Bachelor,Divorced,309,40,Self-Employed,3,Own,Education,Approved
59,Female,72,Master,Divorced,342,9,Retired,3,Own,Personal,Rejected
44,Female,132,High School,Widowed,350,45,Employed,2,Own,Personal,Rejected
27,Female,53,PhD,Divorced,406,27,Unemployed,3,Own,Education,Rejected
63,Female,50,High School,Single,534,41,Retired,4,Rent,Home,Rejected
69,Male,25,PhD,Single,789,31,Self-Employed,3,Mortgage,Education,Rejected
59,Female,46,PhD,Single,774,6,Retired,4,Own,Personal,Rejected
49,Male,26,High School,Divorced,591,29,Self-Employed,2,Rent,Business,Approved
59,Female,68,Bachelor,Married,780,30,Self-Employed,2,Own,Personal,Approved
43,Female,115,Bachelor,Married,759,38,Self-Employed,3,Rent,Education,Rejected
42,Female,79,PhD,Widowed,724,11,Retired,5,Rent,Home,Approved
28,Female,52,Bachelor,Divorced,628,42,Self-Employed,0,Mortgage,Personal,Rejected
40,Male,66,Master,Widowed,484,46,Retired,2,Rent,Home,Rejected
51,Male,138,Master,Divorced,805,6,Employed,1,Own,Home,Approved
69,Male,46,PhD,Married,777,39,Self-Employed,1,Mortgage,Car,Approved
57,Male,41,Bachelor,Single,313,41,Unemployed,2,Mortgage,Home,Rejected
40,Female,66,PhD,Divorced,392,31,Retired,5,Own,Personal,Rejected
46,Male,112,Master,Married,479,35,Self-Employed,5,Own,Personal,Rejected
48,Male,21,Master,Married,604,12,Unemployed,3,Mortgage,Education,Approved
24,Female,66,Master,Married,774,48,Retired,2,Rent,Education,Approved
57,Male,46,High School,Single,841,45,Unemployed,3,Mortgage,Home,Rejected
50,Male,46,Master,Married,823,6,Unemployed,4,Mortgage,Business,Approved
38,Male,94,Bachelor,Widowed,410,45,Unemployed,0,Own,Personal,Approved
19,Male,29,High School,Married,714,26,Unemployed,0,Own,Home,Rejected
35,Female,140,Master,Married,720,37,Employed,4,Own,Education,Approved
64,Female,52,Bachelor,Divorced,710,32,Unemployed,4,Mortgage,Personal,Approved
50,Male,145,Master,Divorced,822,4,Unemployed,4,Mortgage,Car,Approved
54,Female,27,Bachelor,Divorced,628,40,Unemployed,0,Own,Education,Rejected
51,Male,90,Bachelor,Married,571,3,Employed,2,Mortgage,Car,Rejected
37,Male,60,Master,Married,313,2,Retired,1,Own,Personal,Approved
52,Male,137,Master,Widowed,474,20,Self-Employed,5,Mortgage,Business,Rejected
68,Female,74,High School,Single,457,19,Unemployed,5,Rent,Home,Rejected
67,Female,26,Master,Married,533,39,Employed,3,Own,Home,Rejected
35,Female,103,Bachelor,Single,440,12,Employed,1,Rent,Business,Rejected
63,Female,97,PhD,Married,780,36,Employed,3,Own,Home,Approved
41,Female,72,High School,Single,418,42,Self-Employed,0,Own,Home,Rejected
25,Female,33,Bachelor,Divorced,681,28,Employed,2,Mortgage,Car,Rejected
47,Male,132,Bachelor,Married,820,9,Unemployed,1,Own,Home,Rejected
61,Female,76,PhD,Widowed,709,44,Unemployed,4,Rent,Car,Approved
70,Male,110,Master,Single,348,11,Unemployed,4,Rent,Home,Approved
27,Male,65,Bachelor,Divorced,669,30,Self-Employed,4,Mortgage,Home,Approved
40,Female,110,PhD,Widowed,632,2,Employed,5,Own,Education,Rejected
69,Male,121,PhD,Divorced,448,38,Unemployed,1,Own,Business,Approved
66,Male,125,Master,Married,456,38,Unemployed,2,Mortgage,Education,Rejected
28,Male,147,PhD,Widowed,451,33,Retired,2,Own,Home,Rejected
19,Female,51,PhD,Single,760,7,Retired,4,Own,Car,Approved
43,Female,25,PhD,Single,675,44,Retired,1,Rent,Home,Rejected
53,Male,93,PhD,Widowed,724,21,Unemployed,4,Rent,Personal,Approved
50,Female,48,PhD,Single,347,12,Self-Employed,3,Rent,Personal,Rejected
64,Male,53,PhD,Divorced,634,21,Unemployed,3,Rent,Personal,Rejected
30,Female,26,Bachelor,Widowed,768,23,Employed,1,Own,Personal,Rejected
57,Male,100,High School,Single,544,6,Retired,3,Own,Home,Approved
42,Male,96,Master,Divorced,561,14,Employed,0,Rent,Personal,Approved
21,Female,77,High School,Single,549,32,Retired,0,Own,Business,Rejected
59,Female,104,Master,Divorced,796,49,Self-Employed,0,Mortgage,Home,Rejected
36,Female,92,High School,Married,351,49,Self-Employed,3,Mortgage,Education,Rejected
35,Female,64,Master,Divorced,788,50,Self-Employed,2,Own,Home,Approved
54,Female,66,PhD,Single,441,45,Employed,0,Own,Car,Rejected
47,Male,96,High School,Divorced,671,13,Self-Employed,4,Rent,Business,Approved
36,Male,92,High School,Single,550,27,Self-Employed,2,Rent,Home,Rejected
40,Male,135,Master,Widowed,613,11,Retired,1,Mortgage,Education,Approved
33,Female,49,Master,Widowed,524,32,Employed,3,Own,Car,Rejected
18,Female,90,Bachelor,Married,355,3,Unemployed,4,Own,Car,Rejected
29,Male,122,PhD,Divorced,638,49,Self-Employed,1,Rent,Education,Approved
41,Male,123,PhD,Married,820,2,Unemployed,3,Own,Education,Rejected
51,Male,141,Bachelor,Widowed,799,30,Unemployed,5,Rent,Education,Rejected
70,Male,148,Master,Divorced,783,2,Unemployed,3,Rent,Education,Rejected
25,Female,50,PhD,Divorced,463,39,Unemployed,4,Own,Personal,Rejected
35,Male,128,Master,Married,740,29,Self-Employed,5,Rent,Business,Approved
65,Female,91,PhD,Married,432,22,Self-Employed,3,Mortgage,Education,Rejected
22,Male,146,High School,Divorced,380,25,Self-Employed,3,Rent,Personal,Rejected
43,Female,104,High School,Divorced,649,42,Employed,3,Mortgage,Home,Approved
47,Female,34,PhD,Divorced,433,46,Employed,2,Own,Car,Rejected
30,Female,75,PhD,Married,351,19,Unemployed,0,Own,Home,Rejected
36,Female,46,PhD,Single,793,49,Retired,5,Own,Home,Rejected
46,Male,21,Bachelor,Widowed,501,16,Employed,4,Own,Personal,Rejected
20,Male,93,PhD,Widowed,807,17,Unemployed,2,Own,Personal,Approved
43,Male,83,Bachelor,Married,313,50,Unemployed,4,Rent,Education,Approved
57,Female,24,Bachelor,Divorced,684,27,Self-Employed,2,Own,Education,Rejected
29,Male,110,High School,Widowed,500,43,Self-Employed,3,Own,Personal,Rejected
19,Male,87,PhD,Widowed,464,19,Employed,5,Own,Business,Rejected
28,Male,100,High School,Widowed,432,43,Self-Employed,3,Mortgage,Education,Rejected
61,Female,104,High School,Widowed,418,42,Employed,5,Rent,Home,Rejected
45,Female,42,Bachelor,Divorced,785,30,Self-Employed,5,Own,Education,Rejected
35,Female,116,Master,Married,482,14,Retired,5,Own,Education,Rejected
